"Uid","Time(UTC)","Symbol","Side","Position Side","Price","Quantity","Amount","Fee","Realized Profit","Buyer","Maker","Trade Id","Order Id"
"11207629","2024-02-12 14:44:53","API3USDT","SELL","BOTH","3.72520000","22.40000000","83.44448000","-0.04172224 USDT","0E-8","false","false","151740675","2798547921"
"11207629","2024-02-12 14:44:53","API3USDT","SELL","BOTH","3.72530000","7.10000000","26.44963000","-0.01322481 USDT","0E-8","false","false","151740674","2798547921"
"11207629","2024-02-12 14:45:05","API3USDT","SELL","BOTH","3.73080000","1.60000000","5.96928000","-0.00298464 USDT","0E-8","false","false","151741533","2798555496"
"11207629","2024-02-12 14:45:05","API3USDT","SELL","BOTH","3.73090000","51.00000000","190.27590000","-0.09513795 USDT","0E-8","false","false","151741532","2798555496"
"11207629","2024-02-12 15:00:53","API3USDT","SELL","BOTH","3.71430000","81.20000000","301.60116000","-0.15080057 USDT","0E-8","false","false","151771072","2798852514"
"11207629","2024-02-12 15:00:53","API3USDT","SELL","BOTH","3.71440000","2.60000000","9.65744000","-0.00482872 USDT","0E-8","false","false","151771071","2798852514"
"11207629","2024-02-12 15:01:11","API3USDT","SELL","BOTH","3.70630000","73.40000000","272.04242000","-0.13602121 USDT","0E-8","false","false","151772816","2798864025"
"11207629","2024-02-12 15:01:19","API3USDT","SELL","BOTH","3.71440000","53.00000000","196.86320000","-0.09843160 USDT","0E-8","false","false","151773550","2798869851"
"11207629","2024-02-12 15:01:19","API3USDT","SELL","BOTH","3.71420000","42.70000000","158.59634000","-0.07929817 USDT","0E-8","false","false","151773551","2798869851"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79400000","69.10000000","262.16540000","-0.13108270 USDT","-3.42954694","true","false","151814280","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79360000","2.00000000","7.58720000","-0.00379360 USDT","-0.09846329","true","false","151814271","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79330000","82.50000000","312.94725000","-0.15647362 USDT","-4.03686103","true","false","151814263","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79430000","31.80000000","120.65874000","-0.06032937 USDT","-1.58782643","true","false","151814288","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79350000","16.40000000","62.21340000","-0.03110670 USDT","-0.80575904","true","false","151814268","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79400000","53.40000000","202.59960000","-0.10129980 USDT","-2.65033005","true","false","151814282","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79460000","31.70000000","120.28882000","-0.06014441 USDT","-1.59234327","true","false","151814298","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79420000","1.60000000","6.07072000","-0.00303536 USDT","-0.07973063","true","false","151814286","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79460000","53.40000000","202.63164000","-0.10131582 USDT","-2.68237005","true","false","151814299","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79370000","5.50000000","20.86535000","-0.01043267 USDT","-0.27132406","true","false","151814273","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79450000","209.20000000","793.80940000","-0.39690470 USDT","-10.48754096","true","false","151814295","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79460000","191.20000000","725.52752000","-0.36276376 USDT","-9.60429128","true","false","151814300","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79480000","21.30000000","80.82924000","-0.04041462 USDT","-1.07419412","true","false","151814302","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79310000","36.40000000","138.06884000","-0.06903442 USDT","-1.77383202","true","false","151814260","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79350000","138.80000000","526.53780000","-0.26326889 USDT","-6.81947287","true","false","151814267","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79370000","53.40000000","202.58358000","-0.10129179 USDT","-2.63431005","true","false","151814274","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79440000","2.80000000","10.62432000","-0.00531216 USDT","-0.14008861","true","false","151814293","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79400000","2.90000000","11.00260000","-0.00550130 USDT","-0.14393178","true","false","151814284","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79430000","53.40000000","202.61562000","-0.10130781 USDT","-2.66635005","true","false","151814289","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79370000","4.70000000","17.83039000","-0.00891519 USDT","-0.23185875","true","false","151814275","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79360000","69.10000000","262.13776000","-0.13106888 USDT","-3.40190694","true","false","151814270","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79440000","1.80000000","6.82992000","-0.00341496 USDT","-0.09005696","true","false","151814292","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79450000","246.80000000","936.48260000","-0.46824130 USDT","-12.37249096","true","false","151814296","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79440000","69.10000000","262.19304000","-0.13109652 USDT","-3.45718694","true","false","151814290","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79320000","263.60000000","999.88752000","-0.49994376 USDT","-12.87202266","true","false","151814262","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79400000","32.30000000","122.54620000","-0.06127310 USDT","-1.60310226","true","false","151814281","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79390000","69.10000000","262.15849000","-0.13107924 USDT","-3.42263694","true","false","151814277","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79360000","118.80000000","450.67968000","-0.22533984 USDT","-5.84871989","true","false","151814269","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79460000","70.00000000","265.62200000","-0.13281100 USDT","-3.51621542","true","false","151814297","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79380000","70.40000000","267.08352000","-0.13354176 USDT","-3.47998808","true","false","151814276","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79410000","11.50000000","43.63215000","-0.02181607 USDT","-0.57191396","true","false","151814285","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79320000","79.00000000","299.66280000","-0.14983140 USDT","-3.85770026","true","false","151814261","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79340000","53.40000000","202.56756000","-0.10128378 USDT","-2.61829005","true","false","151814266","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79440000","21.20000000","80.44128000","-0.04022064 USDT","-1.06067095","true","false","151814291","2798541398"
"11207629","2024-02-12 15:17:33","API3USDT","BUY","BOTH","3.79420000","69.10000000","262.17922000","-0.13108961 USDT","-3.44336694","true","false","151814287","2798541398"
